#Position (bp)	insert size	chromosomes
6.182710125E8	779.5840381903769	0.0
6.234448285E8	1356.0578323514244	455211.27287245565
6.286186445E8	686.1688722385082	0.0
6.337924605E8	529.3806526505869	0.0
6.389662765E8	557.9978426806177	455211.27287245565
6.441400925E8	382.56099905481176	0.0
6.493139085E8	323.7143294271555	0.0
6.520379055E8	324.3233082706767	455211.27287245565
6.546248135E8	424503.6964107823	0.0
6.596615405E8	455211.27287245565	0.0
6.648353565E8	377081.9293383417	455211.27287245565
6.700091725E8	294699.05913092056	0.0
6.751829885E8	238816.88741768838	0.0
6.803568045E8	211455.87034938778	455211.27287245565
6.855306205E8	176016.0989325015	0.0
6.907044365E8	178129.11123187098	0.0
6.958782525E8	148469.57435401398	455211.27287245565
7.010520685E8	183602.08511371468	0.0
7.062258845E8	161198.68189722643	0.0
7.113997005E8	118376.77810620407	455211.27287245565
7.165735165E8	143156.40565328332	0.0
7.217473325E8	131069.1629711416	0.0
7.269211485E8	185980.6327766859	455211.27287245565
7.320949645E8	163567.1246937786	0.0
7.372687805E8	139819.7104631211	0.0
7.424425965E8	122154.07820686695	455211.27287245565
7.476164125E8	101885.09824845019	0.0
7.527902285E8	115747.95999489626	0.0
7.579640445E8	113511.344648177	455211.27287245565
7.631378605E8	132782.69938648844	0.0
7.683116765E8	117895.94114287669	0.0
7.734854925E8	111403.41659195918	455211.27287245565
7.786593085E8	100833.99973166562	0.0
7.838331245E8	102409.51825298609	0.0
7.890069405E8	133492.49370442584	455211.27287245565
7.941807565E8	113817.54162875169	0.0
7.993545725E8	95774.0376580173	0.0
8.045283885E8	89128.71427693177	455211.27287245565
8.097022045E8	74466.66051639605	0.0
8.148760205E8	66959.73434720974	0.0
8.200498365E8	67774.26039304327	455211.27287245565
8.252236525E8	115776.6299766824	0.0
8.303974685E8	95944.1479810576	0.0
8.355712845E8	82204.92612403323	455211.27287245565
8.407451005E8	74706.33111697917	0.0
8.459189165E8	106083.8759987556	0.0
8.510927325E8	95980.8931071578	455211.27287245565
8.562665485E8	117908.07020967604	0.0
8.614403645E8	82309.90986558945	0.0
8.666141805E8	55432.715463001274	455211.27287245565
8.717879965E8	123540.23268148852	0.0
8.769618125E8	110144.3959530818	0.0
8.821356285E8	73287.75487694345	455211.27287245565
8.873094445E8	83149.77474581267	0.0
8.924832605E8	75932.811770599	0.0
8.976570765E8	68268.20512482386	455211.27287245565
9.028308925E8	65231.03088130878	0.0
9.080047085E8	83020.61787303971	0.0
9.131785245E8	55821.55994354893	455211.27287245565
9.183523405E8	46166.514382411195	0.0
9.235261565E8	60360.94960627751	0.0
9.286999725E8	43507.338946464944	455211.27287245565
9.338737885E8	50224.622120579195	0.0
9.390476045E8	35725.13429307845	0.0
9.442214205E8	26596.221932662684	455211.27287245565
9.493952365E8	24585.932066413363	0.0
9.545690525E8	19311.015957080483	0.0
9.597428685E8	29952.538887141243	455211.27287245565
9.649166845E8	15524.157242777339	0.0
9.700905005E8	14295.676269904367	0.0
9.752643165E8	20097.080213059242	455211.27287245565
9.804381325E8	15505.061286610793	0.0
9.856119485E8	13507.000912656225	0.0
9.907857645E8	16364.614307631444	455211.27287245565
9.959595805E8	10574.858756920115	0.0
1.0011333965E9	4663.297762363339	0.0
1.0063072125E9	8011.235610316787	455211.27287245565
1.0114810285E9	7684.4688624051205	0.0
1.0166548445E9	8264.271684803663	0.0
1.0218286605E9	7161.799988707901	455211.27287245565
1.0270024765E9	5612.785271615274	0.0
1.0321762925E9	5763.0073479563025	0.0
1.0373501085E9	3046.70246154149	455211.27287245565
1.0425239245E9	4685.960985708449	0.0
1.0476977405E9	4173.91288185782	0.0
1.0528715565E9	6029.543931309624	455211.27287245565
1.0580453725E9	3621.827324401465	0.0
1.0632191885E9	6481.588660935097	0.0
1.0683930045E9	2562.3565301634358	455211.27287245565
1.0735668205E9	2013.7077198201662	0.0
1.0787406365E9	1188.5645913321125	0.0
1.0839144525E9	2265.6556667568298	455211.27287245565
1.0890882685E9	1754.9108376500565	0.0
1.0942620845E9	1762.3924415041743	0.0
1.0994359005E9	1020.2788046005638	455211.27287245565
1.1046097165E9	1001.0853715190415	0.0
1.1097835325E9	669.3707912478843	0.0
1.1149573485E9	394.27856714995136	455211.27287245565
1.1181882005E9	302.4005467766483	0.0
1.1207751085E9	219824.71690869262	0.0
1.1253049805E9	194092.94546901312	455211.27287245565
1.1304787965E9	159911.44211438575	0.0
1.1356526125E9	100996.56762977717	0.0
1.1408264285E9	119034.81280598613	455211.27287245565
1.1460002445E9	131660.7671068687	0.0
1.1511740605E9	149419.63784320664	0.0
1.1563478765E9	74634.05607969589	455211.27287245565
1.1615216925E9	74103.61322662703	0.0
1.1666955085E9	61850.981549493765	0.0
1.1718693245E9	48635.30792014765	455211.27287245565
1.1770431405E9	43999.358002696914	0.0
1.1822169565E9	38416.14535606464	0.0
1.1873907725E9	44774.07691794702	455211.27287245565
1.1925645885E9	39687.213438561004	0.0
1.1977384045E9	38970.294141162434	0.0
1.2029122205E9	27878.213574144764	455211.27287245565
1.2080860365E9	23557.675395123806	0.0
1.2132598525E9	27394.438031362002	0.0
1.2184336685E9	28812.487106214314	455211.27287245565
1.2236074845E9	40023.34198606518	0.0
1.2287813005E9	29255.10529435725	0.0
1.2339551165E9	28045.43232672301	455211.27287245565
1.2391289325E9	14323.888700658741	0.0
1.2443027485E9	24897.61636817487	0.0
1.2494765645E9	33111.919125408014	455211.27287245565
1.2546503805E9	26858.286090375714	0.0
1.2598241965E9	22420.67791843964	0.0
1.2649980125E9	30976.805822406008	455211.27287245565
1.2701718285E9	35098.31045275535	0.0
1.2753456445E9	33280.76539725083	0.0
1.2805194605E9	17124.003293654663	455211.27287245565
1.2856932765E9	17734.23005858096	0.0
1.2908670925E9	22223.232178038452	0.0
1.2960409085E9	19635.68665532384	455211.27287245565
1.3012147245E9	21204.419716200642	0.0
1.3063885405E9	16588.948819771555	0.0
1.3115623565E9	19637.186014324325	455211.27287245565
1.3167361725E9	14035.284247306745	0.0
1.3219099885E9	13757.48661470395	0.0
1.3270838045E9	11909.311955951462	455211.27287245565
1.3322576205E9	8808.807329511497	0.0
1.3374314365E9	5723.489934687136	0.0
1.3426052525E9	7898.675614215432	455211.27287245565
1.3477790685E9	10458.426513961438	0.0
1.3529528845E9	8969.413101946368	0.0
1.3581267005E9	7568.547321351603	455211.27287245565
1.3633005165E9	7094.62123809433	0.0
1.3684743325E9	5244.38106795663	0.0
1.3736481485E9	3998.0161808192966	455211.27287245565
1.3788219645E9	6553.550501135452	0.0
1.3839957805E9	6200.160612352583	0.0
1.3891695965E9	6897.606863283168	455211.27287245565
1.3943434125E9	5128.139440771656	0.0
1.3995172285E9	2746.196677572301	0.0
1.4046910445E9	2133.4828831448162	455211.27287245565
1.4098648605E9	1257.9211600312601	0.0
1.4150386765E9	1357.4017956983969	0.0
1.4202124925E9	697.8220862161668	455211.27287245565
1.4253863085E9	1014.7979941164815	0.0
1.4305601245E9	519.899903911466	0.0
1.4357339405E9	351.99943818038133	455211.27287245565
1.4388118925E9	308.9405599044713	0.0
1.441065418E9	323.37696610916333	0.0
1.443161282E9	320.8626050056292	455211.27287245565
1.443735882E9	320.18546070337777	0.0
1.4442895865E9	321.5204711011857	0.0
1.444913117E9	341.03134095634096	455211.27287245565
1.4455288255E9	280.25967189030365	0.0
1.4460931365E9	310.29348316861484	0.0
1.4465982825E9	312.88314837265693	455211.27287245565
1.447080158E9	319.9165941627778	0.0
1.4475167665E9	323.41898849503144	0.0
1.447907069E9	320.5981006718967	455211.27287245565
1.4482862265E9	293.45837124658783	0.0
1.4485718975E9	325.926250398216	0.0
1.4487481175E9	317.93617248372294	455211.27287245565
1.449001605E9	308.50776728601886	0.0
1.449343901E9	302.56990850559134	0.0
1.4496668465E9	312.40673930298	455211.27287245565
1.449974313E9	308.7549118387909	0.0
1.4502684415E9	313.1197417890331	0.0
1.450540361E9	304.26143651132963	455211.27287245565
1.450801367E9	299.5067329417081	0.0
1.451059176E9	320.2374318594791	0.0
1.451307661E9	302.62681890969856	455211.27287245565
1.451547714E9	536.1745261455146	0.0
1.451784517E9	315.101630977477	0.0
1.452015901E9	296.9500946969697	455211.27287245565
1.452241601E9	283.3782216999608	0.0
1.4524656315E9	292.10317771675165	0.0
1.4526889625E9	328.0747678845193	455211.27287245565
1.452904683E9	315.4225443530939	0.0
1.4531132205E9	317.7684191702432	0.0
1.4533199045E9	297.02342954159593	455211.27287245565
1.45352382E9	300.18952017667135	0.0
1.4537245535E9	297.77286135693214	0.0
1.453833122E9	316.3185840707965	455211.27287245565
1.453924137E9	309.18595041322317	0.0
1.4540967415E9	306.3174963515486	0.0
1.4542765095E9	320.1914798206278	455211.27287245565
1.454453896E9	300.6926871377482	0.0
1.454627853E9	318.84299471299096	0.0
1.454793793E9	311.44767292363076	455211.27287245565
1.454954221E9	328.65722667802305	0.0
1.455113722E9	315.0281425891182	0.0
1.4552707885E9	327.8831499543555	455211.27287245565
1.4554260495E9	288.929732041049	0.0
1.455579934E9	304.6175360089498	0.0
1.4557323775E9	327.3861516274485	455211.27287245565
1.4558840695E9	318.4486594075635	0.0
1.4560335785E9	329.4015807387441	0.0
1.4561805565E9	310.77279571691486	455211.27287245565
1.456323842E9	333.6071288443546	0.0
1.4564639545E9	324.0390736100765	0.0
1.4566031245E9	325.62333812824204	455211.27287245565
1.4567407675E9	324.75485464137387	0.0
1.456877058E9	330.01695433447287	0.0
1.457012944E9	312.7218958088523	455211.27287245565
1.4571458465E9	298.49778761061947	0.0
1.45727575E9	333.7782143711347	0.0
1.45740535E9	352.5684444206697	455211.27287245565
1.4575345845E9	304.23	0.0
1.4576628165E9	327.23873559203633	0.0
1.457789841E9	286.2107438016529	455211.27287245565
1.457916243E9	325.50153601694916	0.0
1.4580424135E9	281.4844674556213	0.0
1.458166698E9	325.90820635212043	455211.27287245565
1.4582888625E9	304.8983152827918	0.0
1.4584101875E9	315.40677966101697	0.0
1.458530464E9	301.5108207431605	455211.27287245565
1.4586499655E9	325.20152304859397	0.0
1.458768974E9	324.8643720082061	0.0
1.4588873735E9	306.3529411764706	455211.27287245565
1.458981243E9	283.1742133537989	0.0
1.4590379465E9	294.4596774193548	0.0
1.459116151E9	319.1042461832061	455211.27287245565
1.4592278825E9	304.16389207807117	0.0
1.4593384345E9	319.27905842175875	0.0
1.45944875E9	324.7461452513966	455211.27287245565
1.4595583745E9	271.8540069686411	0.0
1.459667337E9	308.2389979688558	0.0
1.4597759645E9	326.46801368127694	455211.27287245565
1.4598837445E9	328.07430057640937	0.0
1.459990724E9	311.66103542234333	0.0
1.460095789E9	334.29884395441644	455211.27287245565
1.4601989665E9	319.61885430762294	0.0
1.460301645E9	313.56458557588803	0.0
1.460403974E9	330.0418004234683	455211.27287245565
1.4605052115E9	326.8376978905819	0.0
1.460605256E9	343.7540994252687	0.0
1.4607050395E9	319.72786885245904	455211.27287245565
1.4608042615E9	319.05552291421856	0.0
1.4609024215E9	325.80534199363734	0.0
1.4609995645E9	285.0910209102091	455211.27287245565
1.461096222E9	324.9528625203663	0.0
1.461192295E9	326.1702613632656	0.0
1.461287789E9	310.0692219679634	455211.27287245565
1.4613815225E9	328.3622269203665	0.0
1.461473124E9	334.6543557642149	0.0
1.4615641115E9	242.75302663438256	455211.27287245565
1.4616545075E9	329.85167779701544	0.0
1.461744501E9	325.1399983147961	0.0
1.461834469E9	325.96130125700296	455211.27287245565
1.461924136E9	326.5407672212292	0.0
1.462013262E9	320.3530674297979	0.0
1.4621018715E9	309.0354691075515	455211.27287245565
1.462190052E9	316.17366720516964	0.0
1.462278088E9	320.0155827635554	0.0
1.4623660525E9	326.41032517599734	455211.27287245565
1.462453646E9	326.5541436464088	0.0
1.4625403745E9	322.9840652934318	0.0
1.462626589E9	301.2073966642495	455211.27287245565
1.4627127045E9	328.33077605321506	0.0
1.4627981565E9	324.3266993558312	0.0
1.4628827705E9	325.7552277909854	455211.27287245565
1.462966956E9	327.2425169742756	0.0
1.4630510115E9	313.30966418866956	0.0
1.463134927E9	304.56515017667846	455211.27287245565
1.463218774E9	316.8646811265782	0.0
1.4633023375E9	326.3079041063375	0.0
1.46338548E9	325.6834055459272	455211.27287245565
1.463468142E9	325.97765304332574	0.0
1.4635504135E9	321.9336170212766	0.0
1.4636325945E9	324.50415036733136	455211.27287245565
1.463714703E9	327.4704976192699	0.0
1.463796391E9	304.6519898391194	0.0
1.463877603E9	310.9975186104218	455211.27287245565
1.46395871E9	360.17873441863634	0.0
1.4640394975E9	322.84367349064956	0.0
1.464119782E9	326.38628596626614	455211.27287245565
1.4641748715E9	310.7368421052632	0.0
1.4642148715E9	306.9146757679181	0.0
1.464279823E9	320.36193568336427	455211.27287245565
1.464359729E9	326.2865312667023	0.0
1.4644394325E9	325.7700752975468	0.0
1.4645190265E9	325.78635432153334	455211.27287245565
1.4645981735E9	324.82386568059167	0.0
1.464676805E9	325.58684045804335	0.0
1.4647552865E9	313.36332378223494	455211.27287245565
1.464833581E9	325.15370889625285	0.0
1.464911704E9	328.7975623268698	0.0
1.464989731E9	326.1656740350475	455211.27287245565
1.465067448E9	324.80584359472886	0.0
1.465144729E9	326.51940741898915	0.0
1.4652216595E9	309.41076637496684	455211.27287245565
1.4652981775E9	326.44003026863413	0.0
1.4653743825E9	295.9544626593807	0.0
1.4654503885E9	310.82293577981653	455211.27287245565
1.465526243E9	329.07243163340723	0.0
1.4656015175E9	332.6416567138713	0.0
1.4656759405E9	324.9551233033837	455211.27287245565
1.4657496E9	327.0380682914282	0.0
1.4658225005E9	326.65858798735513	0.0
1.465895043E9	323.9542789574814	455211.27287245565
1.4659675185E9	327.67107335267303	0.0
1.466039805E9	327.6701326809071	0.0
1.4661117355E9	326.12599111266013	455211.27287245565
1.4661832985E9	325.09444852555356	0.0
1.466254626E9	326.7921457633115	0.0
1.4663257255E9	325.8690330477356	455211.27287245565
1.466396518E9	327.1739506707053	0.0
1.4664671285E9	325.58118103552806	0.0
1.4665376735E9	323.8811500875558	455211.27287245565
1.4666082055E9	326.63350589409345	0.0
1.466678705E9	326.9439346746359	0.0
1.466748923E9	324.40550034270046	455211.27287245565
1.466818757E9	333.7919356854251	0.0
1.4668883745E9	301.9950347567031	0.0
1.466957778E9	327.55154373588044	455211.27287245565
1.467027038E9	328.23428182583314	0.0
1.4670962625E9	327.2130517366136	0.0
1.467165214E9	328.6884272997033	455211.27287245565
1.467233775E9	324.13280103328833	0.0
1.4673021245E9	336.2173512438776	0.0
1.4673703545E9	330.018282856349	455211.27287245565
1.4674383995E9	327.79510844485463	0.0
1.4675062585E9	312.8258733624454	0.0
1.4675739715E9	324.27949052612627	455211.27287245565
1.4676414985E9	324.36682242990656	0.0
1.467708901E9	332.3520211253301	0.0
1.467776213E9	326.6947268857886	455211.27287245565
1.46784344E9	325.4819704826486	0.0
1.467910435E9	325.1538343322576	0.0
1.4679771755E9	326.4578362334866	455211.27287245565
1.468043677E9	340.57264722069345	0.0
1.4681099365E9	326.05850690381465	0.0
1.4681760955E9	327.7375715193897	455211.27287245565
1.46824219E9	326.5756627213147	0.0
1.4683081735E9	326.14277965284475	0.0
1.4683740325E9	326.49540474374925	455211.27287245565
1.468439794E9	327.68477531857815	0.0
1.46850528E9	325.4011842768352	0.0
1.468570459E9	314.8598837209302	455211.27287245565
1.468635518E9	330.19002201027143	0.0
1.4687005415E9	325.8092163193425	0.0
1.4687655415E9	326.1564008495849	455211.27287245565
1.4688305115E9	327.13337229164796	0.0
1.4688954335E9	324.74036910044373	0.0
1.4689603E9	325.02225642239847	455211.27287245565
1.4690251405E9	358.10052308392085	0.0
1.4690899665E9	326.68773672942854	0.0
1.469154765E9	324.40305105853054	455211.27287245565
1.4692194505E9	329.1189298404515	0.0
1.469283971E9	327.40659411840915	0.0
1.4693399695E9	323.8507873203603	455211.27287245565
1.469372153E9	391.6243455497382	0.0
1.469412738E9	327.163898521628	0.0
1.4694770555E9	326.09991592834507	455211.27287245565
1.469541331E9	325.08570830717724	0.0
1.4696055825E9	324.5542319749216	0.0
1.46966977E9	325.4776581521357	455211.27287245565
1.4697338815E9	328.0537244723052	0.0
1.469797862E9	333.02707265601447	0.0
1.4698617325E9	325.05513628141955	455211.27287245565
1.4699255605E9	325.5172304573673	0.0
1.469989333E9	324.1176935796966	0.0
1.4700530585E9	322.7413869961154	455211.27287245565
1.4701167525E9	324.25070585215605	0.0
1.470180317E9	326.74135090609553	0.0
1.470243755E9	329.9721509875377	455211.27287245565
1.470307189E9	326.60288700846195	0.0
1.470370611E9	326.16868907897356	0.0
1.4704339855E9	325.46462188640584	455211.27287245565
1.470496952E9	311.0940919037199	0.0
1.4705595045E9	323.44667503136765	0.0
1.4706219125E9	325.18897479666634	455211.27287245565
1.4706842135E9	326.35484508378124	0.0
1.4707465085E9	326.011455436366	0.0
1.47080879E9	325.38243187448387	455211.27287245565
1.4708710415E9	335.2931996281047	0.0
1.4709332695E9	329.40571821463357	0.0
1.47099544E9	324.3244297520661	455211.27287245565
1.471057448E9	325.50557076462724	0.0
1.471119294E9	324.89256472670945	0.0
1.4711810885E9	331.5667124562414	455211.27287245565
1.4712428095E9	325.28344532681734	0.0
1.4713044435E9	326.3957449094719	0.0
1.47136602E9	329.77422174410003	455211.27287245565
1.4714275425E9	323.4789987600744	0.0
1.471489006E9	326.9009633148588	0.0
1.4715503865E9	313.00983146067415	455211.27287245565
1.471611813E9	327.54508364601594	0.0
1.4716731615E9	328.09356204054353	0.0
1.471734327E9	329.5148944973107	455211.27287245565
1.471795384E9	326.49661066902445	0.0
1.4718563315E9	325.4171593090211	0.0
1.471917239E9	328.04799126386575	455211.27287245565
1.471978021E9	324.90708781761447	0.0
1.472038683E9	326.06585250075517	0.0
1.472099319E9	325.3265790040957	455211.27287245565
1.4721598115E9	335.4816513761468	0.0
1.4722201535E9	312.9141205615194	0.0
1.472280467E9	324.54853901316494	455211.27287245565
1.4723407465E9	328.25475381572943	0.0
1.4724009875E9	330.8728226887003	0.0
1.4724610955E9	341.0669334303383	455211.27287245565
1.4725209245E9	330.67015706806285	0.0
1.472580588E9	315.1249215317012	0.0
1.4726402365E9	324.9502984632319	455211.27287245565
1.472699851E9	327.1695243362832	0.0
1.47275942E9	326.12571388772807	0.0
1.4728189415E9	323.2661240681212	455211.27287245565
1.472878416E9	324.36534489880216	0.0
1.472937864E9	327.29701852130705	0.0
1.4729972445E9	328.7636388341599	455211.27287245565
1.4730564195E9	307.3126338329765	0.0
1.4731153915E9	340.5864696838024	0.0
1.4731742925E9	290.10541082164326	455211.27287245565
1.4732331755E9	344.16609331847474	0.0
1.473292052E9	326.3364202216487	0.0
1.4733508975E9	326.18913241369654	455211.27287245565
1.4734096785E9	325.08190459655367	0.0
1.473468219E9	324.92046972139076	0.0
1.473526531E9	327.0194281737517	455211.27287245565
1.47358478E9	324.70650857719477	0.0
1.473642965E9	318.5249003984064	0.0
1.473701115E9	327.5296417401194	455211.27287245565
1.473759187E9	328.64011848871	0.0
1.4738171525E9	326.2633305415969	0.0
1.473875072E9	326.86196339434275	455211.27287245565
1.4739329595E9	330.0087431693989	0.0
1.473990813E9	326.77370853162284	0.0
1.474048623E9	325.42286161439836	455211.27287245565
1.4741063875E9	276.29411764705884	0.0
1.4741640615E9	326.3444428343718	0.0
1.474221656E9	325.24649298597194	455211.27287245565
1.4742792405E9	331.65622175354025	0.0
1.474336723E9	309.25130890052355	0.0
1.4743940615E9	323.2582943665108	455211.27287245565
1.4744512915E9	322.9612087441063	0.0
1.4745084605E9	325.24268321795176	0.0
1.4745373025E9	316.64150943396226	455211.27287245565
1.4745658825E9	327.11966924431516	0.0
1.4746227515E9	314.0767356881851	0.0
1.4746798415E9	325.8043920884235	455211.27287245565
1.474736922E9	324.6781633077083	0.0
1.4747939775E9	327.3359907232932	0.0
1.474850926E9	327.10964071485995	455211.27287245565
1.4749077785E9	325.0386574074074	0.0
1.4749645815E9	321.9037190082645	0.0
1.4750213375E9	324.4462635523539	455211.27287245565
1.475078085E9	324.98156580493537	0.0
1.475134825E9	323.55540511651105	0.0
1.475191526E9	325.44068248467073	455211.27287245565
1.475248184E9	331.33151750972763	0.0
1.475304785E9	327.06150558062217	0.0
1.475361331E9	325.1327564373153	455211.27287245565
1.475417846E9	324.57146130492066	0.0
1.4754743335E9	321.96765734265733	0.0
1.475530812E9	324.0217567245894	455211.27287245565
1.475587265E9	324.1739185428788	0.0
1.475643675E9	326.854928175224	0.0
1.475700015E9	285.7720465890183	455211.27287245565
1.4757562905E9	325.57284589020503	0.0
1.475812363E9	327.49701927076114	0.0
1.475868203E9	324.73815935371454	455211.27287245565
1.475923985E9	312.9604471195185	0.0
1.475979756E9	323.61773720682305	0.0
1.4760355205E9	327.1053039702233	455211.27287245565
1.4760912475E9	324.40514311270124	0.0
1.4761469345E9	322.8504630675401	0.0
1.476202504E9	318.51848084096304	455211.27287245565
1.476257941E9	313.3408479138627	0.0
1.4763133535E9	325.1088637085672	0.0
1.476368758E9	320.0160642570281	455211.27287245565
1.476424068E9	325.6448316887116	0.0
1.4764792465E9	326.3607249692064	0.0
1.4765343335E9	323.47963105303614	455211.27287245565
1.476589309E9	325.5650655021834	0.0
1.4766441565E9	322.5472303206997	0.0
1.476698899E9	317.26381156316916	455211.27287245565
1.4767535E9	323.38639281129656	0.0
1.4768079975E9	321.7391529307414	0.0
1.476862488E9	324.9456444338951	455211.27287245565
1.4769169595E9	325.51772151898734	0.0
1.476971295E9	329.70366795366795	0.0
1.477025485E9	323.73648753291	455211.27287245565
1.477079584E9	324.2810932136256	0.0
1.4771336005E9	281.2527693856999	0.0
1.4771875805E9	330.2610875767269	455211.27287245565
1.4772414615E9	328.0703571724538	0.0
1.477295249E9	321.98915351941747	0.0
1.4773490025E9	322.67166565164433	455211.27287245565
1.477402727E9	324.3179646621673	0.0
1.47745644E9	288.01206896551724	0.0
1.4775101175E9	325.0173633909681	455211.27287245565
1.47756376E9	325.7404947320202	0.0
1.4776173835E9	322.02886862139144	0.0
1.477670962E9	325.2055070883315	455211.27287245565
1.4777244945E9	330.8905481697323	0.0
1.477777974E9	324.5589157136806	0.0
1.477831364E9	320.21422663358146	455211.27287245565
1.477884697E9	323.91504259540204	0.0
1.4779380235E9	323.35706207589845	0.0
1.47799131E9	329.519394512772	455211.27287245565
1.4780445285E9	323.3994795363142	0.0
1.478097698E9	305.7497142857143	0.0
1.4781508375E9	327.7790241639607	455211.27287245565
1.478203958E9	324.1067351160831	0.0
1.478257044E9	312.159901599016	0.0
1.478310098E9	324.2763898421414	455211.27287245565
1.4783631485E9	323.1320682237247	0.0
