#Position (bp)	Coverage	Std
2.198871805E8	15.900747726629628	15.65816247024657
2.250609965E8	18.166192033114438	14.911175663632319
2.302348125E8	20.608763821519744	15.313039432266114
2.354086285E8	22.936891841534372	16.569325937055797
2.405824445E8	19.57505002110628	15.482408497599794
2.457562605E8	17.89786590787148	14.695029555490104
2.509300765E8	20.602783129512144	16.721861249304155
2.561038925E8	23.474395687825	15.723294868343237
2.612777085E8	17.388397847932744	15.648083065166592
2.664515245E8	20.779910997994516	16.75376516544853
2.716253405E8	18.657436793268257	15.170129977481087
2.767991565E8	21.08069498412777	13.815591127809409
2.819729725E8	19.82144687789438	17.36077987888902
2.871467885E8	20.595089968410164	13.88733288520914
2.923206045E8	15.024951795734522	14.609696050900535
2.974944205E8	16.27188906602013	13.103187274052912
3.026682365E8	19.03568468611949	11.399021402388676
3.078420525E8	19.557484069785243	12.39506146676087
3.130158685E8	20.969762937066182	13.032090849290356
3.181896845E8	21.520829693209034	12.714549770996914
3.233635005E8	20.499574588659513	12.37070149076424
3.285373165E8	18.93042195547735	12.7943161770574
3.337111325E8	20.16177305107101	12.482712402203573
3.388849485E8	19.982628682581677	12.837804386736869
3.440587645E8	21.45593948451201	13.187015334337266
3.492325805E8	21.909358972178367	13.516864595588938
3.544063965E8	15.791698622448111	13.867032483987774
3.595802125E8	16.731071997921845	13.903385526528975
3.647540285E8	16.433556392419057	13.323930127014602
3.699278445E8	20.762413661405816	17.92870183717591
3.751016605E8	24.985670537954963	18.428617967158807
3.802754765E8	26.627665923952456	16.358463049753365
3.854492925E8	22.5497868497836	18.740018617041553
3.906231085E8	26.802853638397654	19.07205028805111
3.957969245E8	30.790198955664447	16.782499807017633
4.009707405E8	27.936297889217553	17.724533292991083
4.061445565E8	27.063669446304235	21.204440556298113
4.113183725E8	27.749835517923326	18.362676193694263
4.164921885E8	24.75006494239455	18.26974604746881
4.216660045E8	24.264771495546036	18.964137499779984
4.268398205E8	25.007141344029243	19.19574679343947
4.320136365E8	31.13097566670326	16.256954820462017
4.371874525E8	30.302351301244574	17.19143106198378
4.423612685E8	31.699192626873472	18.829153189143103
4.475350845E8	31.01515979694678	18.6265412602428
4.527089005E8	28.864595687206503	28.64301410121374
4.578827165E8	30.88474213230621	17.933924276442667
4.630565325E8	26.594266978183995	19.501635231877962
4.682303485E8	32.26371076976839	17.738370186589503
4.734041645E8	28.96285314359846	19.835673199959345
4.785779805E8	31.028177461278098	20.601723765082962
4.823234295E8	25.381213526323194	20.17061004818892
4.849103375E8	36.19309183144108	25.484091304340534
4.889256125E8	35.519041844549555	15.124581600887291
4.940994285E8	33.12980805656792	16.15918943400106
4.992732445E8	36.44483549472962	20.01463260974756
5.044470605E8	35.22825183578233	15.096081077855668
5.096208765E8	35.318793130640906	15.293999753060813
5.147946925E8	36.07026612465538	14.749487636098843
5.199685085E8	35.39583974381772	15.172567890773117
5.251423245E8	35.43243710251775	14.743739943310475
5.303161405E8	35.24961479109423	14.843380150133905
5.354899565E8	34.42304384230131	16.39598079990512
5.406637725E8	36.58741265634495	18.30904680102821
5.458375885E8	35.40239196755354	13.590557098553683
5.510114045E8	37.471176593833256	14.478742870204165
5.561852205E8	28.557124180682113	14.197904372127878
5.613590365E8	29.132943653195245	14.000666554858
5.665328525E8	29.335453367495095	14.8499298404163
5.717066685E8	27.998616881620837	15.449021768959051
5.768804845E8	27.922728987656306	14.51951155936859
5.820543005E8	28.45539791132889	14.701816673058676
5.872281165E8	29.9632617394975	16.3002675197271
5.924019325E8	32.122797563732455	13.403351570205144
5.975757485E8	28.449486993739242	14.377129120077642
6.027495645E8	33.93867292536109	15.443528732794682
6.079233805E8	31.084743253335642	18.1444915452365
6.130971965E8	32.89607458015515	16.254742377565613
6.182710125E8	30.855371161247326	17.68846781807712
6.234448285E8	30.9060152119828	18.90598846260811
6.286186445E8	31.110279917182986	16.247363734516668
6.337924605E8	30.391318129597188	16.644083059960803
6.389662765E8	27.554592780261224	36.535465263148794
6.441400925E8	26.153713815875943	19.245858932232544
6.493139085E8	26.98871548582323	18.490689848178874
6.520379055E8	35.057779982347235	13.637420836011488
6.546248135E8	28.254773515920974	24.88739765705336
6.596615405E8	29.128971343395282	18.173310970938367
6.648353565E8	31.981858651332015	20.534224137289684
6.700091725E8	31.101756807741133	18.26792192288179
6.751829885E8	28.075330471744646	16.041666988048515
6.803568045E8	29.237876646560295	17.53603926882302
6.855306205E8	28.579494322952343	16.45841804407199
6.907044365E8	26.69310988253158	17.301504131543677
6.958782525E8	26.943889191266177	17.29262501928444
7.010520685E8	25.76138270089234	16.356652223792292
7.062258845E8	28.002179049274268	16.693004483356496
7.113997005E8	31.883778046996646	14.29962604488675
7.165735165E8	28.48543106287506	16.04083603523214
7.217473325E8	29.64020811718082	14.845408836415071
7.269211485E8	24.173655576464256	17.838744748218073
7.320949645E8	28.605937087828405	20.32283790904428
7.372687805E8	29.525301440948034	18.151321070994975
7.424425965E8	28.913224011058762	22.061760424794308
7.476164125E8	26.59044832672828	15.6322309126191
7.527902285E8	26.451675513779385	17.31754365231104
7.579640445E8	25.703198180994452	22.09927973009002
7.631378605E8	25.320581365862257	16.854448050322006
7.683116765E8	22.98462334184285	17.478910768685793
7.734854925E8	20.212501565575582	14.920689777921355
7.786593085E8	27.70913596463423	14.706781535264154
7.838331245E8	26.088520349390084	15.147917711798092
7.890069405E8	19.94489173948204	20.52839152461624
7.941807565E8	23.87334957408613	16.113778448190356
7.993545725E8	26.749987630020087	33.2706646912448
8.045283885E8	29.277099920059005	14.057858455847912
8.097022045E8	30.602363903161613	14.275891995571643
8.148760205E8	29.49105147921766	13.317222226461503
8.200498365E8	31.86248718547393	14.708856709176532
8.252236525E8	22.461839771650173	18.683184160350415
8.303974685E8	25.712460783298052	17.565097785837413
8.355712845E8	25.36479882547041	16.86309635694501
8.407451005E8	28.6374969654893	16.53502353382445
8.459189165E8	31.286585375281998	20.11125849452254
8.510927325E8	30.289757502006257	18.337354711297557
8.562665485E8	31.746441504684356	21.953005249692268
8.614403645E8	25.793819687441534	23.063186095345134
8.666141805E8	19.680456359483987	32.18105688353052
8.717879965E8	25.0647837109012	20.659291206957562
8.769618125E8	23.38036567206874	21.48059959999616
8.821356285E8	26.123210218531156	19.21130101048962
8.873094445E8	24.873961888091884	20.643329765132037
8.924832605E8	26.461811552633492	17.577193518076598
8.976570765E8	23.535343158705295	17.203013292395806
9.028308925E8	25.150954923793194	18.099136746388538
9.080047085E8	22.52496455227631	18.42113618791527
9.131785245E8	27.984203149087637	18.261202204251187
9.183523405E8	24.36538968529225	19.30672095124627
9.235261565E8	26.477885568408308	18.634937033369578
9.286999725E8	28.427840688574932	18.80991891000759
9.338737885E8	24.376799638796587	22.510611790755807
9.390476045E8	23.756455776548684	23.29123645742112
9.442214205E8	27.347550241446545	19.156088471358544
9.493952365E8	29.784208019767227	19.467770983282534
9.545690525E8	26.455824675635935	18.661233951240447
9.597428685E8	29.385647846773058	21.25028942145066
9.649166845E8	30.92698561371336	16.60972346251945
9.700905005E8	30.95099632456972	14.227240399806512
9.752643165E8	26.617820579626333	13.560731250312276
9.804381325E8	29.434764011708186	14.727327903995803
9.856119485E8	30.048568600042987	11.955818827561625
9.907857645E8	31.104385041911037	15.571877111378322
9.959595805E8	33.25544858959035	13.291269226749183
1.0011333965E9	33.950810774871	17.587228786270927
1.0063072125E9	27.894813422046706	15.098142806970406
1.0114810285E9	32.48874486452553	45.355179766551146
1.0166548445E9	31.24347773480928	14.230547642054505
1.0218286605E9	27.589766624866442	13.546897527590541
1.0270024765E9	30.7913035562146	15.341079176955752
1.0321762925E9	27.86918069757409	16.354478807249706
1.0373501085E9	30.19360197579504	14.947120802947301
1.0425239245E9	28.453358797452402	14.67178704045629
1.0476977405E9	26.490499468863987	14.669464145086657
1.0528715565E9	24.901436000043294	24.891001269950312
1.0580453725E9	29.67268549944567	15.381261574926091
1.0632191885E9	26.5459142729467	69.43601646237202
1.0683930045E9	30.86879278273522	15.307612576408856
1.0735668205E9	28.775373921299096	16.203842768376457
1.0787406365E9	28.952524790212873	17.050129295160428
1.0839144525E9	26.766995772559365	16.84322524667973
1.0890882685E9	24.674737756425817	26.408557717484424
1.0942620845E9	21.468061291704228	19.27292986236614
1.0994359005E9	31.05551260423641	16.3909959969115
1.1046097165E9	32.41819925563646	18.15728152340432
1.1097835325E9	36.04492525439637	17.84369695704008
1.1149573485E9	37.26959269521761	22.958947816829443
1.1181882005E9	26.170857248456386	50.726691937463414
1.1207751085E9	31.89129675073753	26.54564258649485
1.1253049805E9	31.289372872943296	24.739524152596445
1.1304787965E9	31.22591294317386	18.60588615987825
1.1356526125E9	34.72515218940913	16.429171084217142
1.1408264285E9	35.30939213918701	16.141466261054514
1.1460002445E9	33.29792845358242	18.148411532528005
1.1511740605E9	32.98327269466096	45.64254889605705
1.1563478765E9	35.17615991755408	15.010891556321988
1.1615216925E9	32.50308379733644	16.268841232832806
1.1666955085E9	33.742897505438926	16.584562197456158
1.1718693245E9	33.63658815852748	15.63950347246435
1.1770431405E9	31.647042144521567	14.629013013142531
1.1822169565E9	27.678624636051996	15.808580638812614
1.1873907725E9	27.88776079396716	13.707252597780254
1.1925645885E9	28.583264847454952	13.424876210980058
1.1977384045E9	29.60953269308379	14.941868007261466
1.2029122205E9	32.846680670514765	15.219264693716637
1.2080860365E9	26.526804200226678	16.467368671825234
1.2132598525E9	32.44024449265301	13.848838844640182
1.2184336685E9	33.91636965829477	15.421030617083332
1.2236074845E9	33.86445749133715	15.408472677118532
1.2287813005E9	34.412970813032395	15.386303616351771
1.2339551165E9	33.10865906325235	14.112093104320262
1.2391289325E9	20.817198562917582	18.61460175396456
1.2443027485E9	31.528609830732286	14.332269695097057
1.2494765645E9	31.94164403991174	15.83869250684774
1.2546503805E9	31.974355871952152	15.523909514638424
1.2598241965E9	33.89447305431813	15.435156369980563
1.2649980125E9	32.27517290912549	14.715632878644886
1.2701718285E9	31.954840102547134	17.91268087320098
1.2753456445E9	34.04633775147783	14.453198496730495
1.2805194605E9	33.79654533520326	15.399989453885672
1.2856932765E9	37.03770350549768	13.04595863749811
1.2908670925E9	31.7593149814373	15.759628046797571
1.2960409085E9	34.102055620068434	14.353813395846906
1.3012147245E9	32.633974806989656	16.701781016401505
1.3063885405E9	31.933050576209126	15.374797070177419
1.3115623565E9	32.980282638578565	15.854820284639628
1.3167361725E9	34.221482170993326	14.059263006952197
1.3219099885E9	34.70002528114645	17.764123318336864
1.3270838045E9	31.97000917697885	16.104898948248696
1.3322576205E9	30.522709736875065	14.289766851476918
1.3374314365E9	31.914267728114027	15.498838967811707
1.3426052525E9	31.66859741436495	14.563853721758367
1.3477790685E9	34.177995506604795	14.64245177755693
1.3529528845E9	32.65909205120553	16.43179034071226
1.3581267005E9	32.656746780326166	15.200108283732877
1.3633005165E9	31.4129553505575	13.8269068508063
1.3684743325E9	32.10675292665994	14.540626722755398
1.3736481485E9	32.997872363454746	15.918398307255366
1.3788219645E9	35.05548129272475	14.145331447018933
1.3839957805E9	34.93823939622128	18.548216592136495
1.3891695965E9	35.267288399896714	16.63751427427022
1.3943434125E9	34.47408006005625	18.90425961917313
1.3995172285E9	34.263756384069325	18.778531337134613
1.4046910445E9	36.24062181569658	17.247182375303197
1.4098648605E9	35.211506362035294	14.850887791155586
1.4150386765E9	33.03196789371713	13.879970017816616
1.4202124925E9	33.925400516755914	15.922033165815145
1.4253863085E9	35.35359007742061	16.914826665701895
1.4305601245E9	36.1271150732844	15.745598405646538
1.4357339405E9	35.301924536937534	16.070902570535537
1.4388118925E9	37.487121317030656	33.57347220619998
1.441065418E9	0.0	0.0
1.443161282E9	0.0	0.0
1.443735882E9	0.0	0.0
1.4442895865E9	0.0	0.0
1.444913117E9	0.0	0.0
1.4455288255E9	0.0	0.0
1.4460931365E9	0.0	0.0
1.4465982825E9	0.0	0.0
1.447080158E9	0.0	0.0
1.4475167665E9	0.0	0.0
1.447907069E9	0.0	0.0
1.4482862265E9	0.0	0.0
1.4485718975E9	0.0	0.0
1.4487481175E9	0.0	0.0
1.449001605E9	0.0	0.0
1.449343901E9	0.0	0.0
1.4496668465E9	0.0	0.0
1.449974313E9	0.0	0.0
1.4502684415E9	0.0	0.0
1.450540361E9	0.0	0.0
1.450801367E9	0.0	0.0
1.451059176E9	0.0	0.0
1.451307661E9	0.0	0.0
1.451547714E9	0.0	0.0
1.451784517E9	0.0	0.0
1.452015901E9	0.0	0.0
1.452241601E9	0.0	0.0
1.4524656315E9	0.0	0.0
1.4526889625E9	0.0	0.0
1.452904683E9	0.0	0.0
1.4531132205E9	0.0	0.0
1.4533199045E9	0.0	0.0
1.45352382E9	0.0	0.0
1.4537245535E9	0.0	0.0
1.453833122E9	0.0	0.0
1.453924137E9	0.0	0.0
1.4540967415E9	0.0	0.0
1.4542765095E9	0.0	0.0
1.454453896E9	0.0	0.0
1.454627853E9	0.0	0.0
1.454793793E9	0.0	0.0
1.454954221E9	0.0	0.0
1.455113722E9	0.0	0.0
1.4552707885E9	0.0	0.0
1.4554260495E9	0.0	0.0
1.455579934E9	0.0	0.0
1.4557323775E9	0.0	0.0
1.4558840695E9	0.0	0.0
1.4560335785E9	0.0	0.0
1.4561805565E9	0.0	0.0
1.456323842E9	0.0	0.0
1.4564639545E9	0.0	0.0
1.4566031245E9	0.0	0.0
1.4567407675E9	0.0	0.0
1.456877058E9	0.0	0.0
1.457012944E9	0.0	0.0
1.4571458465E9	0.0	0.0
1.45727575E9	0.0	0.0
1.45740535E9	0.0	0.0
1.4575345845E9	0.0	0.0
1.4576628165E9	0.0	0.0
1.457789841E9	0.0	0.0
1.457916243E9	0.0	0.0
1.4580424135E9	0.0	0.0
1.458166698E9	0.0	0.0
1.4582888625E9	0.0	0.0
1.4584101875E9	0.0	0.0
1.458530464E9	0.0	0.0
1.4586499655E9	0.0	0.0
1.458768974E9	0.0	0.0
1.4588873735E9	0.0	0.0
1.458981243E9	0.0	0.0
1.4590379465E9	0.0	0.0
1.459116151E9	0.0	0.0
1.4592278825E9	0.0	0.0
1.4593384345E9	0.0	0.0
1.45944875E9	0.0	0.0
1.4595583745E9	0.0	0.0
1.459667337E9	0.0	0.0
1.4597759645E9	0.0	0.0
1.4598837445E9	0.0	0.0
1.459990724E9	0.0	0.0
1.460095789E9	0.0	0.0
1.4601989665E9	0.0	0.0
1.460301645E9	0.0	0.0
1.460403974E9	0.0	0.0
1.4605052115E9	0.0	0.0
1.460605256E9	0.0	0.0
1.4607050395E9	0.0	0.0
1.4608042615E9	0.0	0.0
1.4609024215E9	0.0	0.0
1.4609995645E9	0.0	0.0
1.461096222E9	0.0	0.0
1.461192295E9	0.0	0.0
1.461287789E9	0.0	0.0
1.4613815225E9	0.0	0.0
1.461473124E9	0.0	0.0
1.4615641115E9	0.0	0.0
1.4616545075E9	0.0	0.0
1.461744501E9	0.0	0.0
1.461834469E9	0.0	0.0
1.461924136E9	0.0	0.0
1.462013262E9	0.0	0.0
1.4621018715E9	0.0	0.0
1.462190052E9	0.0	0.0
1.462278088E9	0.0	0.0
1.4623660525E9	0.0	0.0
1.462453646E9	0.0	0.0
1.4625403745E9	0.0	0.0
1.462626589E9	0.0	0.0
1.4627127045E9	0.0	0.0
1.4627981565E9	0.0	0.0
1.4628827705E9	0.0	0.0
1.462966956E9	0.0	0.0
1.4630510115E9	0.0	0.0
1.463134927E9	0.0	0.0
1.463218774E9	0.0	0.0
1.4633023375E9	0.0	0.0
1.46338548E9	0.0	0.0
1.463468142E9	0.0	0.0
1.4635504135E9	0.0	0.0
1.4636325945E9	0.0	0.0
1.463714703E9	0.0	0.0
1.463796391E9	0.0	0.0
1.463877603E9	0.0	0.0
1.46395871E9	0.0	0.0
1.4640394975E9	0.0	0.0
1.464119782E9	0.0	0.0
1.4641748715E9	0.0	0.0
1.4642148715E9	0.0	0.0
1.464279823E9	0.0	0.0
1.464359729E9	0.0	0.0
1.4644394325E9	0.0	0.0
1.4645190265E9	0.0	0.0
1.4645981735E9	0.0	0.0
1.464676805E9	0.0	0.0
1.4647552865E9	0.0	0.0
1.464833581E9	0.0	0.0
1.464911704E9	0.0	0.0
1.464989731E9	0.0	0.0
1.465067448E9	0.0	0.0
1.465144729E9	0.0	0.0
1.4652216595E9	0.0	0.0
1.4652981775E9	0.0	0.0
1.4653743825E9	0.0	0.0
1.4654503885E9	0.0	0.0
1.465526243E9	0.0	0.0
1.4656015175E9	0.0	0.0
1.4656759405E9	0.0	0.0
1.4657496E9	0.0	0.0
1.4658225005E9	0.0	0.0
1.465895043E9	0.0	0.0
1.4659675185E9	0.0	0.0
1.466039805E9	0.0	0.0
1.4661117355E9	0.0	0.0
1.4661832985E9	0.0	0.0
1.466254626E9	0.0	0.0
1.4663257255E9	0.0	0.0
1.466396518E9	0.0	0.0
1.4664671285E9	0.0	0.0
1.4665376735E9	0.0	0.0
1.4666082055E9	0.0	0.0
1.466678705E9	0.0	0.0
1.466748923E9	0.0	0.0
1.466818757E9	0.0	0.0
1.4668883745E9	0.0	0.0
1.466957778E9	0.0	0.0
1.467027038E9	0.0	0.0
1.4670962625E9	0.0	0.0
1.467165214E9	0.0	0.0
1.467233775E9	0.0	0.0
1.4673021245E9	0.0	0.0
1.4673703545E9	0.0	0.0
1.4674383995E9	0.0	0.0
1.4675062585E9	0.0	0.0
1.4675739715E9	0.0	0.0
1.4676414985E9	0.0	0.0
1.467708901E9	0.0	0.0
1.467776213E9	0.0	0.0
1.46784344E9	0.0	0.0
1.467910435E9	0.0	0.0
1.4679771755E9	0.0	0.0
1.468043677E9	0.0	0.0
1.4681099365E9	0.0	0.0
1.4681760955E9	0.0	0.0
1.46824219E9	0.0	0.0
1.4683081735E9	0.0	0.0
1.4683740325E9	0.0	0.0
1.468439794E9	0.0	0.0
1.46850528E9	0.0	0.0
1.468570459E9	0.0	0.0
1.468635518E9	0.0	0.0
1.4687005415E9	0.0	0.0
1.4687655415E9	0.0	0.0
1.4688305115E9	0.0	0.0
1.4688954335E9	0.0	0.0
1.4689603E9	0.0	0.0
1.4690251405E9	0.0	0.0
1.4690899665E9	0.0	0.0
1.469154765E9	0.0	0.0
1.4692194505E9	0.0	0.0
1.469283971E9	0.0	0.0
1.4693399695E9	0.0	0.0
1.469372153E9	0.0	0.0
1.469412738E9	0.0	0.0
1.4694770555E9	0.0	0.0
1.469541331E9	0.0	0.0
1.4696055825E9	0.0	0.0
1.46966977E9	0.0	0.0
1.4697338815E9	0.0	0.0
1.469797862E9	0.0	0.0
1.4698617325E9	0.0	0.0
1.4699255605E9	0.0	0.0
1.469989333E9	0.0	0.0
1.4700530585E9	0.0	0.0
1.4701167525E9	0.0	0.0
1.470180317E9	0.0	0.0
1.470243755E9	0.0	0.0
1.470307189E9	0.0	0.0
1.470370611E9	0.0	0.0
1.4704339855E9	0.0	0.0
1.470496952E9	0.0	0.0
1.4705595045E9	0.0	0.0
1.4706219125E9	0.0	0.0
1.4706842135E9	0.0	0.0
1.4707465085E9	0.0	0.0
1.47080879E9	0.0	0.0
1.4708710415E9	0.0	0.0
1.4709332695E9	0.0	0.0
1.47099544E9	0.0	0.0
1.471057448E9	0.0	0.0
1.471119294E9	0.0	0.0
1.4711810885E9	0.0	0.0
1.4712428095E9	0.0	0.0
1.4713044435E9	0.0	0.0
1.47136602E9	0.0	0.0
1.4714275425E9	0.0	0.0
1.471489006E9	0.0	0.0
1.4715503865E9	0.0	0.0
1.471611813E9	0.0	0.0
1.4716731615E9	0.0	0.0
1.471734327E9	0.0	0.0
1.471795384E9	0.0	0.0
1.4718563315E9	0.0	0.0
1.471917239E9	0.0	0.0
1.471978021E9	0.0	0.0
1.472038683E9	0.0	0.0
1.472099319E9	0.0	0.0
1.4721598115E9	0.0	0.0
1.4722201535E9	0.0	0.0
1.472280467E9	0.0	0.0
1.4723407465E9	0.0	0.0
1.4724009875E9	0.0	0.0
1.4724610955E9	0.0	0.0
1.4725209245E9	0.0	0.0
1.472580588E9	0.0	0.0
1.4726402365E9	0.0	0.0
1.472699851E9	0.0	0.0
1.47275942E9	0.0	0.0
1.4728189415E9	0.0	0.0
1.472878416E9	0.0	0.0
1.472937864E9	0.0	0.0
1.4729972445E9	0.0	0.0
1.4730564195E9	0.0	0.0
1.4731153915E9	0.0	0.0
1.4731742925E9	0.0	0.0
1.4732331755E9	0.0	0.0
1.473292052E9	0.0	0.0
1.4733508975E9	0.0	0.0
1.4734096785E9	0.0	0.0
1.473468219E9	0.0	0.0
1.473526531E9	0.0	0.0
1.47358478E9	0.0	0.0
1.473642965E9	0.0	0.0
1.473701115E9	0.0	0.0
1.473759187E9	0.0	0.0
1.4738171525E9	0.0	0.0
1.473875072E9	0.0	0.0
1.4739329595E9	0.0	0.0
1.473990813E9	0.0	0.0
1.474048623E9	0.0	0.0
1.4741063875E9	0.0	0.0
1.4741640615E9	0.0	0.0
1.474221656E9	0.0	0.0
1.4742792405E9	0.0	0.0
1.474336723E9	0.0	0.0
1.4743940615E9	0.0	0.0
1.4744512915E9	0.0	0.0
1.4745084605E9	0.0	0.0
1.4745373025E9	0.0	0.0
1.4745658825E9	0.0	0.0
1.4746227515E9	0.0	0.0
1.4746798415E9	0.0	0.0
1.474736922E9	0.0	0.0
1.4747939775E9	0.0	0.0
1.474850926E9	0.0	0.0
1.4749077785E9	0.0	0.0
1.4749645815E9	0.0	0.0
1.4750213375E9	0.0	0.0
1.475078085E9	0.0	0.0
1.475134825E9	0.0	0.0
1.475191526E9	0.0	0.0
1.475248184E9	0.0	0.0
1.475304785E9	0.0	0.0
1.475361331E9	0.0	0.0
1.475417846E9	0.0	0.0
1.4754743335E9	0.0	0.0
1.475530812E9	0.0	0.0
1.475587265E9	0.0	0.0
1.475643675E9	0.0	0.0
1.475700015E9	0.0	0.0
1.4757562905E9	0.0	0.0
1.475812363E9	0.0	0.0
1.475868203E9	0.0	0.0
1.475923985E9	0.0	0.0
1.475979756E9	0.0	0.0
1.4760355205E9	0.0	0.0
1.4760912475E9	0.0	0.0
1.4761469345E9	0.0	0.0
1.476202504E9	0.0	0.0
1.476257941E9	0.0	0.0
1.4763133535E9	0.0	0.0
1.476368758E9	0.0	0.0
1.476424068E9	0.0	0.0
1.4764792465E9	0.0	0.0
1.4765343335E9	0.0	0.0
1.476589309E9	0.0	0.0
1.4766441565E9	0.0	0.0
1.476698899E9	0.0	0.0
1.4767535E9	0.0	0.0
1.4768079975E9	0.0	0.0
1.476862488E9	0.0	0.0
1.4769169595E9	0.0	0.0
1.476971295E9	0.0	0.0
1.477025485E9	0.0	0.0
1.477079584E9	0.0	0.0
1.4771336005E9	0.0	0.0
1.4771875805E9	0.0	0.0
1.4772414615E9	0.0	0.0
1.477295249E9	0.0	0.0
1.4773490025E9	0.0	0.0
1.477402727E9	0.0	0.0
1.47745644E9	0.0	0.0
1.4775101175E9	0.0	0.0
1.47756376E9	0.0	0.0
1.4776173835E9	0.0	0.0
1.477670962E9	0.0	0.0
1.4777244945E9	0.0	0.0
1.477777974E9	0.0	0.0
1.477831364E9	0.0	0.0
1.477884697E9	0.0	0.0
1.4779380235E9	0.0	0.0
1.47799131E9	0.0	0.0
1.4780445285E9	0.0	0.0
1.478097698E9	0.0	0.0
1.4781508375E9	0.0	0.0
1.478203958E9	0.0	0.0
1.478257044E9	0.0	0.0
1.478310098E9	0.0	0.0
1.4783631485E9	0.0	0.0
1.478416185E9	0.0	0.0
1.478469181E9	0.0	0.0
1.478522147E9	0.0	0.0
1.478575098E9	0.0	0.0
1.4786279995E9	0.0	0.0
1.4786808495E9	0.0	0.0
1.478733679E9	0.0	0.0
1.478786488E9	0.0	0.0
1.4788392785E9	0.0	0.0
1.4788920575E9	0.0	0.0
1.4789447795E9	0.0	0.0
1.4789974325E9	0.0	0.0
1.4790500305E9	0.0	0.0
1.479102591E9	0.0	0.0
1.479155139E9	0.0	0.0
1.479207655E9	0.0	0.0
1.479260108E9	0.0	0.0
1.479312504E9	0.0	0.0
1.479364824E9	0.0	0.0
1.479417039E9	0.0	0.0
1.4794692055E9	0.0	0.0
1.4795213615E9	0.0	0.0
1.4795735025E9	0.0	0.0
1.47962561E9	0.0	0.0
1.479677666E9	0.0	0.0
1.4797075285E9	0.0	0.0
1.479733538E9	0.0	0.0
1.479781665E9	0.0	0.0
1.4798335805E9	0.0	0.0
1.479885453E9	0.0	0.0
1.4799372575E9	0.0	0.0
1.479989002E9	0.0	0.0
1.4800406965E9	0.0	0.0
1.4800923275E9	0.0	0.0
1.480143924E9	0.0	0.0
1.4801955155E9	0.0	0.0
1.4802471025E9	0.0	0.0
1.480298622E9	0.0	0.0
1.480350067E9	0.0	0.0
1.4804014845E9	0.0	0.0
1.4804528755E9	0.0	0.0
1.480504211E9	0.0	0.0
1.4805554605E9	0.0	0.0
1.480606667E9	0.0	0.0
1.4806578665E9	0.0	0.0
1.480709056E9	0.0	0.0
1.4807602225E9	0.0	0.0
1.480811365E9	0.0	0.0
1.4808624975E9	0.0	0.0
1.4809136255E9	0.0	0.0
1.4809647445E9	0.0	0.0
1.4810158395E9	0.0	0.0
1.4810668995E9	0.0	0.0
1.4811179405E9	0.0	0.0
1.481168939E9	0.0	0.0
1.481219894E9	0.0	0.0
1.4812708395E9	0.0	0.0
1.481321727E9	0.0	0.0
1.481372509E9	0.0	0.0
1.481423198E9	0.0	0.0
1.481473832E9	0.0	0.0
1.481524431E9	0.0	0.0
1.4815750025E9	0.0	0.0
1.481625558E9	0.0	0.0
1.481676092E9	0.0	0.0
1.4817266055E9	0.0	0.0
1.481777102E9	0.0	0.0
1.481827576E9	0.0	0.0
1.4818780295E9	0.0	0.0
1.481928471E9	0.0	0.0
1.481978899E9	0.0	0.0
1.482029302E9	0.0	0.0
